DateTime,Epex Spot,forecast load,load,forecast generation,generation
2023-07-22 22:00,95.7,3898,3952.0,31,42
2023-07-22 23:00,94.62,3691,3772.0,23,37
2023-07-23 00:00,83.78,3532,3633.0,19,51
2023-07-23 01:00,78.74,3436,3559.0,17,37
2023-07-23 02:00,47.61,3418,3511.0,17,31
2023-07-23 03:00,33.22,3355,3456.0,14,27
2023-07-23 04:00,14.1,3369,3486.0,12,21
2023-07-23 05:00,11.09,3497,3525.0,8,16
2023-07-23 06:00,5.08,3597,3499.0,4,4
2023-07-23 07:00,2.88,3660,3503.0,3,2
2023-07-23 08:00,3.42,3697,3547.0,8,6
2023-07-23 09:00,0.09,3701,3504.0,17,13
2023-07-23 10:00,0.0,3687,3522.0,25,18
2023-07-23 11:00,-0.03,3645,3497.0,29,24
2023-07-23 12:00,-0.05,3612,3494.0,33,33
2023-07-23 13:00,-0.08,3694,3659.0,36,43
2023-07-23 14:00,-0.1,3878,3848.0,40,53
2023-07-23 15:00,-0.1,4048,4104.0,44,62
2023-07-23 16:00,-0.02,4261,4389.0,43,54
2023-07-23 17:00,4.42,4494,4656.0,40,63
2023-07-23 18:00,35.76,4630,4802.0,40,63
2023-07-23 19:00,70.65,4731,4985.0,42,59
2023-07-23 20:00,90.0,4543,4710.0,47,69
2023-07-23 21:00,95.67,4229,4357.0,54,72
2023-07-23 22:00,100.81,3881,4044.0,74,77
2023-07-23 23:00,94.27,3658,3857.0,75,77
2023-07-24 00:00,77.14,3525,3713.0,71,73
2023-07-24 01:00,70.02,3466,3644.0,64,59
2023-07-24 02:00,68.99,3511,3700.0,53,47
2023-07-24 03:00,72.01,3634,3791.0,46,42
2023-07-24 04:00,72.09,4137,4186.0,40,32
2023-07-24 05:00,87.11,4542,4482.0,34,16
2023-07-24 06:00,81.71,4596,4485.0,19,11
2023-07-24 07:00,87.17,4562,4495.0,17,12
2023-07-24 08:00,105.64,4542,4484.0,27,27
2023-07-24 09:00,105.0,4577,4490.0,49,48
2023-07-24 10:00,99.94,4639,4564.0,76,75
2023-07-24 11:00,94.62,4698,4666.0,108,112
2023-07-24 12:00,87.56,4736,4697.0,148,130
2023-07-24 13:00,81.76,4854,4898.0,169,174
2023-07-24 14:00,75.46,5060,5177.0,174,177
2023-07-24 15:00,68.0,5222,5368.0,172,169
2023-07-24 16:00,66.2,5385,5486.0,142,161
2023-07-24 17:00,78.01,5521,5593.0,118,168
2023-07-24 18:00,78.51,5488,5592.0,104,159
2023-07-24 19:00,91.57,5450,5619.0,85,131
2023-07-24 20:00,102.0,5216,5286.0,64,124
2023-07-24 21:00,105.25,4919,4992.0,56,101
2023-07-24 22:00,105.84,4560,4610.0,77,78
2023-07-24 23:00,103.06,4257,4374.0,62,47
2023-07-25 00:00,96.0,4040,4119.0,54,36
2023-07-25 01:00,86.55,3946,4046.0,54,49
2023-07-25 02:00,84.95,3965,4014.0,57,26
2023-07-25 03:00,72.79,4021,4089.0,56,27
2023-07-25 04:00,63.43,4422,4392.0,48,10
2023-07-25 05:00,71.61,4819,4668.0,37,5
2023-07-25 06:00,82.4,4882,4663.0,27,2
2023-07-25 07:00,90.77,4867,4716.0,18,3
2023-07-25 08:00,103.39,4828,5123.0,11,4
2023-07-25 09:00,99.0,4887,5362.0,9,32
2023-07-25 10:00,98.74,4957,5351.0,9,78
2023-07-25 11:00,95.66,5011,5234.0,15,43
2023-07-25 12:00,98.97,5057,5091.0,21,19
2023-07-25 13:00,83.52,5093,5175.0,32,47
2023-07-25 14:00,78.73,5151,4938.0,54,51
2023-07-25 15:00,79.73,5203,4833.0,67,47
2023-07-25 16:00,75.12,5260,4936.0,50,34
2023-07-25 17:00,90.82,5273,5120.0,31,16
2023-07-25 18:00,106.92,5221,5155.0,27,14
2023-07-25 19:00,119.43,5170,5198.0,29,12
2023-07-25 20:00,120.07,4935,4926.0,37,12
2023-07-25 21:00,120.01,4670,4669.0,43,22
2023-07-25 22:00,110.84,4331,4344.0,31,54
2023-07-25 23:00,98.5,4076,4147.0,42,55
2023-07-26 00:00,97.96,3885,3909.0,54,44
2023-07-26 01:00,89.31,3799,3821.0,72,85
2023-07-26 02:00,86.26,3834,3856.0,96,105
2023-07-26 03:00,79.65,3890,3950.0,112,123
2023-07-26 04:00,79.64,4296,4262.0,125,117
2023-07-26 05:00,86.83,4637,4592.0,138,118
2023-07-26 06:00,99.63,4638,4641.0,154,130
2023-07-26 07:00,108.65,4620,4736.0,174,142
2023-07-26 08:00,111.15,4607,4795.0,193,162
2023-07-26 09:00,107.85,4634,4755.0,206,197
2023-07-26 10:00,99.81,4651,4559.0,215,221
2023-07-26 11:00,93.6,4624,4458.0,222,228
2023-07-26 12:00,91.5,4626,4227.0,226,225
2023-07-26 13:00,90.7,4651,4222.0,225,200
2023-07-26 14:00,88.97,4741,4284.0,222,201
2023-07-26 15:00,87.86,4811,4385.0,214,190
2023-07-26 16:00,84.82,4869,4561.0,197,166
2023-07-26 17:00,92.0,4943,4832.0,161,128
2023-07-26 18:00,100.1,4997,4892.0,134,106
2023-07-26 19:00,116.9,4985,4963.0,125,101
2023-07-26 20:00,120.3,4760,4685.0,132,134
2023-07-26 21:00,118.52,4519,4482.0,139,151
2023-07-26 22:00,111.69,4214,4185.0,154,164
2023-07-26 23:00,97.22,3959,3953.0,150,134
2023-07-27 00:00,98.36,3767,3733.0,141,120
2023-07-27 01:00,82.69,3677,3677.0,127,118
2023-07-27 02:00,76.0,3713,3715.0,113,93
2023-07-27 03:00,71.06,3802,3799.0,102,96
2023-07-27 04:00,64.31,4218,4054.0,89,79
2023-07-27 05:00,76.7,4501,4228.0,66,54
2023-07-27 06:00,75.0,4401,4072.0,42,23
2023-07-27 07:00,91.01,4248,3876.0,32,19
2023-07-27 08:00,104.3,4162,3754.0,20,27
2023-07-27 09:00,99.12,4122,3668.0,15,13
2023-07-27 10:00,96.8,4145,3737.0,14,9
2023-07-27 11:00,90.39,4123,3781.0,14,10
2023-07-27 12:00,86.45,4121,3804.0,14,13
2023-07-27 13:00,80.01,4206,3921.0,15,12
2023-07-27 14:00,78.33,4335,4074.0,16,18
2023-07-27 15:00,76.01,4498,4281.0,20,25
2023-07-27 16:00,73.6,4668,4491.0,26,31
2023-07-27 17:00,86.62,4826,4743.0,33,44
2023-07-27 18:00,99.5,4938,4833.0,45,58
2023-07-27 19:00,98.74,4956,4925.0,61,65
2023-07-27 20:00,111.0,4741,4645.0,79,99
2023-07-27 21:00,109.87,4515,4424.0,86,102
2023-07-27 22:00,108.54,4205,4118.0,92,110
2023-07-27 23:00,99.64,3945,3929.0,83,96
2023-07-28 00:00,88.63,3757,3696.0,73,79
2023-07-28 01:00,79.59,3655,3635.0,68,64
2023-07-28 02:00,78.13,3686,3639.0,63,49
2023-07-28 03:00,79.2,3761,3747.0,61,43
2023-07-28 04:00,80.02,4151,4029.0,56,41
2023-07-28 05:00,89.53,4465,4293.0,50,29
2023-07-28 06:00,97.4,4408,4258.0,42,17
2023-07-28 07:00,111.02,4258,4201.0,35,19
2023-07-28 08:00,112.99,4174,4055.0,36,21
2023-07-28 09:00,107.87,4148,3906.0,38,25
2023-07-28 10:00,99.54,4182,3869.0,45,35
2023-07-28 11:00,93.0,4219,3889.0,59,49
2023-07-28 12:00,87.97,4272,3947.0,67,56
2023-07-28 13:00,80.0,4381,4072.0,60,62
2023-07-28 14:00,75.65,4522,4362.0,54,60
2023-07-28 15:00,76.1,4667,4479.0,47,41
2023-07-28 16:00,80.0,4826,4802.0,37,38
2023-07-28 17:00,86.09,4936,4902.0,32,68
2023-07-28 18:00,85.93,4985,4892.0,29,84
2023-07-28 19:00,100.15,4979,4918.0,28,40
2023-07-28 20:00,110.82,4765,4685.0,32,30
2023-07-28 21:00,113.82,4557,4518.0,38,31
2023-07-28 22:00,111.69,4218,4229.0,32,22
2023-07-28 23:00,101.72,3943,3969.0,33,21
2023-07-29 00:00,103.09,3729,3742.0,35,12
2023-07-29 01:00,94.0,3622,3643.0,35,17
2023-07-29 02:00,91.17,3611,3590.0,30,15
2023-07-29 03:00,85.66,3559,3565.0,22,13
2023-07-29 04:00,88.97,3629,3562.0,16,9
2023-07-29 05:00,87.03,3774,3646.0,12,7
2023-07-29 06:00,85.7,3829,3656.0,9,3
2023-07-29 07:00,87.91,3866,3650.0,9,1
2023-07-29 08:00,85.79,3868,3616.0,9,3
2023-07-29 09:00,81.71,3848,3542.0,12,8
2023-07-29 10:00,75.5,3827,3600.0,20,13
2023-07-29 11:00,63.75,3763,3698.0,24,14
2023-07-29 12:00,59.34,3717,3714.0,29,21
2023-07-29 13:00,41.0,3765,3802.0,30,26
2023-07-29 14:00,23.24,3956,4057.0,27,30
2023-07-29 15:00,20.16,4138,4233.0,25,38
2023-07-29 16:00,33.57,4314,4388.0,24,34
2023-07-29 17:00,51.93,4479,4535.0,23,30
2023-07-29 18:00,77.09,4592,4548.0,23,18
2023-07-29 19:00,88.92,4652,4659.0,30,29
2023-07-29 20:00,100.65,4441,4409.0,46,41
2023-07-29 21:00,101.97,4150,4097.0,58,48
2023-07-29 22:00,101.32,3791,3796.0,58,66
2023-07-29 23:00,92.18,3572,3599.0,72,97
2023-07-30 00:00,84.5,3400,3449.0,64,85
2023-07-30 01:00,74.9,3315,3389.0,59,91
2023-07-30 02:00,67.81,3310,3365.0,51,47
2023-07-30 03:00,57.79,3237,3328.0,38,18
2023-07-30 04:00,51.6,3244,3337.0,23,13
2023-07-30 05:00,51.7,3376,3433.0,12,12
2023-07-30 06:00,47.34,3501,3587.0,9,10
2023-07-30 07:00,37.0,3654,3809.0,6,8
2023-07-30 08:00,29.82,3768,4047.0,5,7
2023-07-30 09:00,8.48,3902,4221.0,6,6
2023-07-30 10:00,0.0,3964,4248.0,8,9
2023-07-30 11:00,-0.01,3887,4027.0,10,13
2023-07-30 12:00,9.72,3820,3911.0,12,20
2023-07-30 13:00,0.08,3790,3670.0,15,12
2023-07-30 14:00,-0.04,3823,3657.0,21,13
2023-07-30 15:00,-0.04,3934,3825.0,27,14
2023-07-30 16:00,-0.03,4064,4060.0,29,20
2023-07-30 17:00,20.25,4208,4236.0,25,16
2023-07-30 18:00,42.65,4344,4388.0,24,13
2023-07-30 19:00,75.83,4405,4553.0,29,21
2023-07-30 20:00,86.36,4206,4273.0,41,40
2023-07-30 21:00,93.0,3907,3950.0,58,62
2023-07-30 22:00,89.15,3581,3661.0,88,83
2023-07-30 23:00,70.05,3383,3488.0,107,115
2023-07-31 00:00,61.03,3270,3362.0,109,134
2023-07-31 01:00,50.51,3208,3309.0,109,132
2023-07-31 02:00,44.09,3246,3359.0,103,119
2023-07-31 03:00,30.3,3407,3491.0,99,94
2023-07-31 04:00,28.91,3914,3868.0,91,67
2023-07-31 05:00,50.31,4357,4192.0,77,48
2023-07-31 06:00,71.63,4352,4121.0,62,40
2023-07-31 07:00,84.46,4256,4026.0,65,40
2023-07-31 08:00,87.63,4177,3823.0,66,53
2023-07-31 09:00,86.0,4105,3747.0,64,65
2023-07-31 10:00,74.29,4124,3766.0,59,70
2023-07-31 11:00,67.69,4130,3830.0,50,67
2023-07-31 12:00,65.58,4153,3795.0,40,52
2023-07-31 13:00,59.94,4244,3964.0,30,31
2023-07-31 14:00,59.48,4430,4226.0,22,11
2023-07-31 15:00,60.44,4565,4407.0,13,4
2023-07-31 16:00,67.78,4706,4598.0,7,3
2023-07-31 17:00,74.45,4845,4821.0,4,3
2023-07-31 18:00,78.3,4930,4884.0,6,12
2023-07-31 19:00,88.56,4909,4981.0,9,23
2023-07-31 20:00,96.96,4670,4688.0,15,38
2023-07-31 21:00,92.58,4439,4459.0,21,48
2023-07-31 22:00,95.26,4132,4169.0,60,73
2023-07-31 23:00,88.21,3873,3932.0,69,75
2023-08-01 00:00,69.05,3687,3680.0,71,74
2023-08-01 01:00,58.92,3586,3608.0,81,76
2023-08-01 02:00,57.86,3619,3640.0,93,76
2023-08-01 03:00,56.94,3700,3770.0,99,74
2023-08-01 04:00,57.9,4111,4043.0,96,78
2023-08-01 05:00,63.4,4458,4290.0,85,80
2023-08-01 06:00,66.18,4428,4202.0,68,58
2023-08-01 07:00,88.93,4325,4105.0,56,43
2023-08-01 08:00,90.06,4264,4000.0,61,52
2023-08-01 09:00,87.76,4255,3981.0,67,53
2023-08-01 10:00,76.5,4301,4114.0,64,54
2023-08-01 11:00,78.99,4333,4349.0,60,48
2023-08-01 12:00,75.1,4368,4447.0,54,30
2023-08-01 13:00,68.57,4495,4666.0,51,33
2023-08-01 14:00,60.12,4671,4786.0,59,53
2023-08-01 15:00,57.27,4825,4925.0,66,75
2023-08-01 16:00,59.01,4998,4960.0,46,50
2023-08-01 17:00,68.5,5057,4998.0,34,10
2023-08-01 18:00,79.12,5064,4992.0,26,7
2023-08-01 19:00,94.69,4990,4950.0,22,10
2023-08-01 20:00,105.22,4731,4613.0,26,24
2023-08-01 21:00,112.77,4493,4408.0,28,38
2023-08-01 22:00,102.55,4129,4104.0,53,45
2023-08-01 23:00,92.78,3880,3906.0,68,66
2023-08-02 00:00,89.38,3698,3680.0,73,62
2023-08-02 01:00,77.54,3610,3633.0,71,66
2023-08-02 02:00,69.62,3664,3644.0,64,60
2023-08-02 03:00,67.06,3717,3784.0,54,53
2023-08-02 04:00,66.16,4121,4065.0,47,40
2023-08-02 05:00,63.56,4439,4278.0,34,24
2023-08-02 06:00,52.38,4401,4151.0,18,8
2023-08-02 07:00,59.07,4257,4003.0,9,3
2023-08-02 08:00,67.12,4135,3899.0,5,2
2023-08-02 09:00,66.23,4083,3864.0,6,4
2023-08-02 10:00,65.88,4079,3943.0,11,12
2023-08-02 11:00,64.5,4076,3989.0,23,29
2023-08-02 12:00,52.02,4084,3895.0,42,62
2023-08-02 13:00,33.08,4205,4046.0,64,85
2023-08-02 14:00,24.65,4406,4225.0,83,109
2023-08-02 15:00,20.58,4556,4454.0,93,124
2023-08-02 16:00,28.84,4700,4701.0,94,120
2023-08-02 17:00,52.05,4835,4947.0,89,112
2023-08-02 18:00,63.18,4940,5005.0,99,123
2023-08-02 19:00,65.88,4931,5104.0,119,136
2023-08-02 20:00,71.05,4701,4792.0,139,146
2023-08-02 21:00,59.15,4486,4544.0,146,151
2023-08-02 22:00,65.7,4142,4256.0,149,165
2023-08-02 23:00,39.58,3889,4018.0,144,170
2023-08-03 00:00,20.62,3702,3768.0,137,166
2023-08-03 01:00,9.54,3610,3726.0,125,121
2023-08-03 02:00,3.45,3646,3714.0,108,106
2023-08-03 03:00,5.61,3716,3819.0,82,103
2023-08-03 04:00,0.09,4095,4142.0,59,83
2023-08-03 05:00,11.5,4415,4415.0,39,56
2023-08-03 06:00,39.43,4394,4369.0,30,28
2023-08-03 07:00,56.04,4306,4527.0,21,45
2023-08-03 08:00,70.22,4260,4517.0,17,30
2023-08-03 09:00,60.31,4280,4369.0,23,32
2023-08-03 10:00,45.93,4333,4516.0,35,24
2023-08-03 11:00,35.0,4374,4609.0,38,18
2023-08-03 12:00,35.0,4431,4568.0,41,19
2023-08-03 13:00,35.0,4539,4539.0,37,28
2023-08-03 14:00,22.49,4717,4640.0,30,23
2023-08-03 15:00,24.09,4881,4830.0,21,16
2023-08-03 16:00,25.11,5041,5043.0,17,13
2023-08-03 17:00,49.63,5155,5181.0,16,11
2023-08-03 18:00,80.38,5200,5171.0,17,11
2023-08-03 19:00,97.06,5151,5134.0,17,12
2023-08-03 20:00,97.92,4892,4817.0,18,11
2023-08-03 21:00,98.46,4640,4570.0,16,13
2023-08-03 22:00,98.5,4319,4268.0,12,10
2023-08-03 23:00,88.35,4035,4071.0,14,11
2023-08-04 00:00,90.14,3820,3802.0,28,16
2023-08-04 01:00,83.85,3712,3769.0,29,22
2023-08-04 02:00,80.92,3739,3770.0,30,24
2023-08-04 03:00,79.25,3786,3924.0,26,13
2023-08-04 04:00,76.6,4140,4185.0,27,24
2023-08-04 05:00,78.55,4470,4475.0,22,17
2023-08-04 06:00,86.36,4488,4437.0,17,10
2023-08-04 07:00,93.84,4436,4411.0,12,9
2023-08-04 08:00,114.94,4423,4296.0,7,16
2023-08-04 09:00,102.9,4445,4166.0,5,13
2023-08-04 10:00,95.16,4482,4147.0,5,4
2023-08-04 11:00,90.68,4485,4248.0,5,4
2023-08-04 12:00,86.92,4493,4305.0,6,3
2023-08-04 13:00,80.81,4587,4448.0,8,3
2023-08-04 14:00,77.84,4773,4657.0,9,6
2023-08-04 15:00,76.76,4914,4893.0,12,16
2023-08-04 16:00,80.68,5051,4970.0,17,26
2023-08-04 17:00,89.93,5117,5042.0,21,49
2023-08-04 18:00,98.26,5126,5025.0,29,35
2023-08-04 19:00,116.0,5070,5025.0,43,28
2023-08-04 20:00,114.44,4802,4754.0,63,41
2023-08-04 21:00,121.07,4549,4547.0,75,57
2023-08-04 22:00,105.63,4199,4243.0,76,85
2023-08-04 23:00,98.49,3904,4030.0,82,97
2023-08-05 00:00,101.55,3692,3655.0,88,105
2023-08-05 01:00,94.9,3580,3573.0,90,103
2023-08-05 02:00,92.58,3564,3524.0,96,122
2023-08-05 03:00,90.3,3509,3550.0,90,100
2023-08-05 04:00,90.24,3539,3534.0,85,111
2023-08-05 05:00,90.54,3704,3689.0,80,85
2023-08-05 06:00,90.24,3820,3758.0,70,69
2023-08-05 07:00,86.41,3899,3979.0,68,85
2023-08-05 08:00,85.66,3973,4090.0,68,78
2023-08-05 09:00,83.01,4037,4177.0,67,65
2023-08-05 10:00,80.1,4068,4163.0,68,49
2023-08-05 11:00,68.08,3996,4164.0,72,50
2023-08-05 12:00,65.01,3944,4139.0,77,47
2023-08-05 13:00,58.91,3949,4223.0,78,53
2023-08-05 14:00,58.04,4017,4521.0,77,62
2023-08-05 15:00,44.15,4129,4595.0,85,60
2023-08-05 16:00,37.08,4280,4522.0,90,67
2023-08-05 17:00,42.03,4374,4580.0,96,56
2023-08-05 18:00,45.0,4494,4623.0,116,77
2023-08-05 19:00,66.01,4465,4628.0,128,82
2023-08-05 20:00,82.99,4215,4346.0,126,80
2023-08-05 21:00,90.0,3940,4081.0,125,76
2023-08-05 22:00,91.39,3685,3800.0,73,50
2023-08-05 23:00,85.66,3484,3573.0,77,65
2023-08-06 00:00,74.13,3321,3434.0,83,53
2023-08-06 01:00,21.93,3237,3368.0,95,59
2023-08-06 02:00,20.22,3235,3332.0,107,73
2023-08-06 03:00,0.02,3165,3353.0,129,88
2023-08-06 04:00,3.21,3192,3370.0,149,109
2023-08-06 05:00,0.07,3369,3550.0,158,145
2023-08-06 06:00,0.1,3522,3730.0,166,146
2023-08-06 07:00,27.8,3716,4027.0,169,160
2023-08-06 08:00,5.0,3880,4117.0,177,170
2023-08-06 09:00,1.64,3946,4158.0,182,176
2023-08-06 10:00,2.4,3891,4152.0,185,183
2023-08-06 11:00,14.6,3682,3989.0,183,164
2023-08-06 12:00,5.04,3580,3897.0,179,167
2023-08-06 13:00,0.0,3554,3832.0,167,149
2023-08-06 14:00,0.0,3599,3906.0,143,136
2023-08-06 15:00,0.0,3725,3904.0,123,120
2023-08-06 16:00,0.0,3889,3968.0,109,91
2023-08-06 17:00,16.2,4032,4148.0,113,87
2023-08-06 18:00,35.97,4254,4318.0,137,109
2023-08-06 19:00,60.98,4270,4396.0,160,125
2023-08-06 20:00,77.06,4039,4131.0,174,159
2023-08-06 21:00,78.13,3751,3840.0,176,169
2023-08-06 22:00,71.86,3430,3553.0,171,201
2023-08-06 23:00,63.45,3240,3394.0,171,190
2023-08-07 00:00,54.91,3100,3241.0,161,169
2023-08-07 01:00,50.35,3046,3213.0,152,162
2023-08-07 02:00,41.98,3090,3284.0,140,147
2023-08-07 03:00,7.18,3227,3476.0,134,122
2023-08-07 04:00,22.54,3761,3814.0,128,122
2023-08-07 05:00,65.03,4167,4092.0,124,129
2023-08-07 06:00,72.22,4157,4056.0,127,115
2023-08-07 07:00,91.31,4040,4073.0,144,151
2023-08-07 08:00,94.5,3948,4013.0,162,144
2023-08-07 09:00,77.62,3912,4083.0,184,162
2023-08-07 10:00,57.5,3904,4084.0,192,190
2023-08-07 11:00,52.3,3922,4014.0,194,211
2023-08-07 12:00,59.13,3933,3980.0,190,214
2023-08-07 13:00,52.71,4003,4034.0,186,185
2023-08-07 14:00,55.2,4142,4117.0,173,183
2023-08-07 15:00,54.23,4272,4288.0,161,166
2023-08-07 16:00,57.61,4414,4445.0,147,157
2023-08-07 17:00,70.95,4559,4620.0,138,148
2023-08-07 18:00,85.1,4760,4744.0,134,151
2023-08-07 19:00,107.02,4705,4811.0,135,133
2023-08-07 20:00,116.3,4431,4534.0,137,133
2023-08-07 21:00,124.95,4223,4351.0,135,143
2023-08-07 22:00,110.8,3935,4058.0,143,149
2023-08-07 23:00,100.0,3688,3853.0,137,144
2023-08-08 00:00,69.88,3491,3626.0,124,138
2023-08-08 01:00,55.87,3395,3566.0,106,122
2023-08-08 02:00,65.55,3440,3590.0,90,86
2023-08-08 03:00,38.9,3523,3756.0,71,61
2023-08-08 04:00,41.09,3971,4021.0,49,57
2023-08-08 05:00,63.11,4309,4233.0,32,48
2023-08-08 06:00,64.62,4226,4065.0,20,20
2023-08-08 07:00,69.41,4033,3968.0,16,10
2023-08-08 08:00,79.46,3886,3833.0,19,14
2023-08-08 09:00,83.88,3805,3811.0,22,21
2023-08-08 10:00,80.0,3776,3857.0,27,23
2023-08-08 11:00,70.43,3767,3877.0,30,22
2023-08-08 12:00,50.09,3807,3810.0,30,19
2023-08-08 13:00,45.69,3900,4050.0,30,42
2023-08-08 14:00,48.9,4064,4281.0,28,15
2023-08-08 15:00,49.38,4219,4303.0,26,19
2023-08-08 16:00,63.47,4401,4510.0,24,29
2023-08-08 17:00,69.21,4578,4722.0,20,38
2023-08-08 18:00,66.66,4801,4842.0,24,47
2023-08-08 19:00,88.56,4755,4898.0,34,56
2023-08-08 20:00,100.21,4483,4571.0,47,78
2023-08-08 21:00,92.92,4274,4376.0,54,81
2023-08-08 22:00,97.28,3987,4100.0,78,92
2023-08-08 23:00,75.78,3738,3929.0,72,78
2023-08-09 00:00,82.48,3547,3669.0,66,64
2023-08-09 01:00,73.86,3453,3605.0,58,52
2023-08-09 02:00,71.21,3497,3630.0,52,50
2023-08-09 03:00,68.38,3576,3790.0,41,39
2023-08-09 04:00,74.12,4004,4030.0,32,41
2023-08-09 05:00,83.95,4302,4265.0,26,30
2023-08-09 06:00,98.16,4227,4107.0,21,20
2023-08-09 07:00,105.7,4085,4064.0,13,9
2023-08-09 08:00,106.44,4008,4058.0,13,8
2023-08-09 09:00,99.66,4015,4134.0,16,13
2023-08-09 10:00,89.96,4025,4258.0,15,18
2023-08-09 11:00,85.69,4013,4355.0,14,22
2023-08-09 12:00,81.9,4027,4424.0,13,18
2023-08-09 13:00,76.23,4099,4394.0,9,23
2023-08-09 14:00,71.93,4259,4588.0,7,8
2023-08-09 15:00,79.39,4409,4655.0,7,16
2023-08-09 16:00,80.5,4577,4716.0,5,10
2023-08-09 17:00,84.0,4695,4884.0,4,3
2023-08-09 18:00,98.53,4866,4991.0,5,3
2023-08-09 19:00,118.92,4809,4966.0,8,5
2023-08-09 20:00,123.86,4541,4652.0,10,7
2023-08-09 21:00,130.81,4335,4416.0,11,10
2023-08-09 22:00,122.47,4032,4162.0,11,7
2023-08-09 23:00,100.96,3785,3952.0,14,10
2023-08-10 00:00,96.27,3599,3749.0,17,19
2023-08-10 01:00,91.99,3503,3669.0,20,19
2023-08-10 02:00,89.15,3537,3681.0,23,25
2023-08-10 03:00,79.98,3620,3841.0,25,24
2023-08-10 04:00,68.51,4039,4105.0,27,22
2023-08-10 05:00,90.3,4382,4317.0,23,20
2023-08-10 06:00,100.23,4360,4196.0,15,12
2023-08-10 07:00,103.32,4245,4167.0,12,10
2023-08-10 08:00,104.2,4141,4051.0,15,9
2023-08-10 09:00,98.0,4064,3879.0,16,11
2023-08-10 10:00,95.72,4022,3834.0,17,17
2023-08-10 11:00,86.21,3985,3934.0,19,16
2023-08-10 12:00,82.94,3976,3929.0,22,16
2023-08-10 13:00,75.26,4039,4033.0,25,19
2023-08-10 14:00,76.63,4187,4167.0,27,18
2023-08-10 15:00,80.53,4306,4352.0,28,17
2023-08-10 16:00,81.54,4475,4563.0,27,24
2023-08-10 17:00,91.28,4623,4818.0,25,26
2023-08-10 18:00,100.42,4858,4895.0,28,27
2023-08-10 19:00,109.25,4793,4942.0,29,29
2023-08-10 20:00,120.25,4506,4635.0,32,42
2023-08-10 21:00,125.51,4301,4469.0,34,42
2023-08-10 22:00,115.19,4016,4188.0,41,56
2023-08-10 23:00,100.94,3771,3983.0,39,59
2023-08-11 00:00,111.04,3579,3733.0,37,47
2023-08-11 01:00,106.06,3483,3689.0,35,41
2023-08-11 02:00,104.03,3523,3687.0,32,25
2023-08-11 03:00,84.74,3602,3795.0,27,19
2023-08-11 04:00,78.52,4023,4054.0,21,11
2023-08-11 05:00,82.02,4325,4288.0,16,9
2023-08-11 06:00,104.0,4224,4193.0,10,7
2023-08-11 07:00,114.88,4036,4055.0,5,2
2023-08-11 08:00,114.98,3928,3876.0,7,3
2023-08-11 09:00,102.27,3882,3771.0,9,6
2023-08-11 10:00,90.96,3855,3813.0,11,6
2023-08-11 11:00,80.96,3822,3880.0,11,7
2023-08-11 12:00,76.89,3822,3792.0,11,8
2023-08-11 13:00,55.4,3870,3955.0,13,9
2023-08-11 14:00,46.78,4055,4164.0,15,13
2023-08-11 15:00,58.01,4216,4358.0,15,14
2023-08-11 16:00,84.58,4388,4576.0,12,10
2023-08-11 17:00,97.98,4534,4769.0,8,4
2023-08-11 18:00,111.05,4774,4857.0,7,4
2023-08-11 19:00,121.57,4713,4886.0,8,3
2023-08-11 20:00,130.5,4436,4585.0,8,6
2023-08-11 21:00,130.36,4243,4438.0,8,9
2023-08-11 22:00,118.49,3949,4160.0,13,16
2023-08-11 23:00,104.25,3673,3950.0,15,24
2023-08-12 00:00,103.54,3465,3686.0,13,28
2023-08-12 01:00,98.14,3338,3592.0,11,27
2023-08-12 02:00,97.57,3319,3575.0,9,21
2023-08-12 03:00,94.33,3285,3630.0,6,13
2023-08-12 04:00,93.91,3372,3573.0,3,6
2023-08-12 05:00,92.78,3504,3628.0,2,4
2023-08-12 06:00,93.47,3512,3551.0,1,1
2023-08-12 07:00,100.0,3452,3482.0,1,1
2023-08-12 08:00,101.62,3393,3420.0,0,1
2023-08-12 09:00,90.0,3337,3317.0,1,3
2023-08-12 10:00,79.81,3302,3317.0,3,9
2023-08-12 11:00,71.37,3254,3298.0,5,13
2023-08-12 12:00,54.9,3257,3300.0,7,17
2023-08-12 13:00,26.49,3335,3445.0,8,12
2023-08-12 14:00,6.0,3510,3664.0,7,12
2023-08-12 15:00,6.92,3695,3902.0,8,12
2023-08-12 16:00,20.4,3923,4190.0,9,16
2023-08-12 17:00,67.58,4106,4410.0,11,20
2023-08-12 18:00,85.49,4380,4551.0,16,30
2023-08-12 19:00,106.47,4351,4596.0,26,42
2023-08-12 20:00,111.16,4077,4313.0,38,57
2023-08-12 21:00,112.28,3834,4005.0,46,64
2023-08-12 22:00,108.06,3561,3729.0,69,80
2023-08-12 23:00,101.66,3362,3574.0,67,74
2023-08-13 00:00,90.1,3201,3400.0,61,75
2023-08-13 01:00,84.71,3114,3327.0,53,68
2023-08-13 02:00,78.8,3107,3298.0,45,60
2023-08-13 03:00,69.66,3042,3342.0,36,38
2023-08-13 04:00,69.0,3078,3297.0,30,24
2023-08-13 05:00,72.02,3223,3328.0,23,15
2023-08-13 06:00,78.1,3323,3295.0,17,12
2023-08-13 07:00,77.72,3372,3369.0,8,4
2023-08-13 08:00,73.5,3397,3363.0,8,3
2023-08-13 09:00,52.06,3384,3284.0,10,7
2023-08-13 10:00,30.0,3283,3202.0,12,10
